,epoch,training_cross_ent_loss,training_top_inf_acc,training_top_true_acc,training_top_1_acc,val_cross_ent_loss,val_top_inf_acc,val_top_true_acc,val_top_1_acc
1957,1957,1.2852674722671509,0.18288841843605042,0.5008370876312256,0.4940239191055298,,,,
1958,1958,1.260871410369873,0.18055550754070282,0.4674479365348816,0.46245062351226807,,,,
1959,1959,1.221915602684021,0.1647569090127945,0.42174479365348816,0.4166666865348816,,,,
1960,1960,1.070326805114746,0.1640625149011612,0.408203125,0.4078431725502014,,,,
1961,1961,1.1512973308563232,0.16398106515407562,0.421875,0.4212598502635956,,,,
1962,1962,1.1019001007080078,0.16992183029651642,0.44140625,0.4360000193119049,,,,
1963,1963,1.313529133796692,0.17816831171512604,0.4893507957458496,0.48605579137802124,,,,
1964,1964,1.225058913230896,0.1502821147441864,0.4283854067325592,0.426877498626709,,,,
1965,1965,1.2187350988388062,0.17369788885116577,0.4609375,0.458823561668396,,,,
1966,1966,1.2416329383850098,0.18707577884197235,0.4561631679534912,0.4545454680919647,,,,
1967,1967,1.203609585762024,0.18001291155815125,0.419921875,0.41960787773132324,,,,
1968,1968,1.2851437330245972,0.17178815603256226,0.44921875,0.44223108887672424,,,,
1969,1969,1.1491601467132568,0.16373693943023682,0.404296875,0.39840638637542725,,,,
1970,1970,1.2319791316986084,0.17122390866279602,0.43437498807907104,0.4302788972854614,,,,
1971,1971,1.190732717514038,0.18066397309303284,0.4765625,0.470355749130249,,,,
1972,1972,1.3591176271438599,0.1895950585603714,0.4986979365348816,0.48995983600616455,,,,
1973,1973,1.2045260667800903,0.18261706829071045,0.4957031309604645,0.4920635223388672,,,,
1974,1974,1.208069086074829,0.1689452826976776,0.4498698115348816,0.4400000274181366,,,,
1975,1975,1.3129069805145264,0.18262794613838196,0.4938150942325592,0.4901185929775238,,,,
1976,1976,1.2415248155593872,0.18663182854652405,0.4947916567325592,0.4960629940032959,,,,
1977,1977,1.3374464511871338,0.19270823895931244,0.484375,0.48221346735954285,,,,
1978,1978,1.445528507232666,0.20358356833457947,0.4722222089767456,0.46987950801849365,,,,
1979,1979,1.2093894481658936,0.18037104606628418,0.4111328125,0.4094488024711609,,,,
1980,1980,1.2636103630065918,0.1951821744441986,0.4912109375,0.4901185929775238,,,,
1981,1981,1.2592248916625977,0.17578116059303284,0.42578125,0.4206349551677704,,,,
1982,1982,1.1849758625030518,0.18229158222675323,0.51171875,0.5098039507865906,,,,
1983,1983,1.1665865182876587,0.16770829260349274,0.44648438692092896,0.4426877498626709,,,,
1984,1984,1.2584023475646973,0.18619795143604279,0.501953125,0.49802374839782715,,,,
1985,1985,1.2353254556655884,0.16579854488372803,0.4677734375,0.46000000834465027,,,,
1986,1986,1.1608296632766724,0.17265616357326508,0.48046875,0.47826087474823,,,,
1987,1987,1.2070577144622803,0.18831370770931244,0.515625,0.5177865624427795,,,,
1988,1988,1.309189796447754,0.17902648448944092,0.4568142294883728,0.4501992166042328,,,,
1989,1989,1.17068350315094,0.17795133590698242,0.4466145634651184,0.444444477558136,,,,
1990,1990,1.3310015201568604,0.19526894390583038,0.4783761203289032,0.4761905074119568,,,,
1991,1991,1.3087760210037231,0.16603033244609833,0.4097222089767456,0.40322577953338623,,,,
1992,1992,1.335113763809204,0.19999992847442627,0.4772600531578064,0.4761905074119568,,,,
1993,1993,1.1433454751968384,0.1558159738779068,0.4069010317325592,0.4055117964744568,,,,
1994,1994,1.2182141542434692,0.18424472212791443,0.4643787145614624,0.46000000834465027,,,,
1995,1995,1.1314955949783325,0.158854141831398,0.423828125,0.4229249060153961,,,,
1996,1996,1.303733229637146,0.18366962671279907,0.4869791567325592,0.48207172751426697,,,,
1997,1997,1.159200668334961,0.16650384664535522,0.453125,0.45418328046798706,,,,
1998,1998,1.26900315284729,0.18359361588954926,0.486328125,0.48221346735954285,,,,
1999,1999,1.326613426208496,0.19309893250465393,0.5071614980697632,0.5019920468330383,,,,
2000,2000,1.2924057245254517,0.18077248334884644,0.4290364384651184,0.4246031939983368,,,,
2001,2001,1.2145425081253052,0.171766459941864,0.4205729067325592,0.41501978039741516,,,,
2002,2002,1.2022724151611328,0.16905374825000763,0.4075520932674408,0.40476194024086,,,,
2003,2003,1.2052263021469116,0.18863923847675323,0.486328125,0.48221346735954285,,,,
2004,2004,1.175325632095337,0.17708326876163483,0.4453125,0.4448818862438202,,,,
2005,2005,1.300524353981018,0.18652339279651642,0.453125,0.4520000219345093,,,,
2006,2006,1.1153855323791504,0.16829419136047363,0.4140625,0.4117647409439087,,,,
2007,2007,1.22147798538208,0.175455704331398,0.4654948115348816,0.4645669162273407,,,,
2008,2008,1.1860160827636719,0.16959628462791443,0.447265625,0.444444477558136,,,,
2009,2009,1.2606850862503052,0.17415361106395721,0.4947916567325592,0.4901185929775238,,,,
2010,2010,1.2647218704223633,0.1844075322151184,0.4986979067325592,0.4940239191055298,,,,
2011,2011,1.1822106838226318,0.16699214279651642,0.4381510317325592,0.432539701461792,,,,
2012,2012,1.226607084274292,0.18695740401744843,0.505859375,0.5019763112068176,,,,
2013,2013,1.1675089597702026,0.1614474505186081,0.4505208432674408,0.4462151527404785,,,,
2014,2014,1.2448770999908447,0.16872820258140564,0.447265625,0.4488188922405243,,,,
2015,2015,1.1862798929214478,0.17106114327907562,0.46875,0.46666669845581055,,,,
2016,2016,1.1769431829452515,0.1530599296092987,0.4281249940395355,0.4251968562602997,,,,
2017,2017,1.1508831977844238,0.16781675815582275,0.4521484375,0.444444477558136,,,,
2018,2018,1.2070462703704834,0.18733718991279602,0.484375,0.4803149700164795,,,,
2019,2019,1.2216107845306396,0.17768003046512604,0.486328125,0.4842519760131836,,,,
2020,2020,1.1421380043029785,0.1512192040681839,0.4016926884651184,0.39920949935913086,,,,
2021,2021,1.1637673377990723,0.16276036202907562,0.44921875,0.4488188922405243,,,,
2022,2022,1.2727038860321045,0.18749985098838806,0.46875,0.4642857313156128,,,,
2023,2023,1.1462373733520508,0.1702473759651184,0.431640625,0.426877498626709,,,,
2024,2024,1.2134199142456055,0.168348491191864,0.447265625,0.4426877498626709,,,,
2025,2025,1.2699196338653564,0.17873258888721466,0.4417317807674408,0.43824702501296997,,,,
2026,2026,1.317983865737915,0.20616309344768524,0.4986979067325592,0.4900398552417755,,,,
2027,2027,1.1650627851486206,0.15436196327209473,0.38398438692092896,0.3818897604942322,,,,
2028,2028,1.2198129892349243,0.16115446388721466,0.4045572876930237,0.4000000059604645,,,,
2029,2029,1.0870376825332642,0.15494787693023682,0.421875,0.4173228442668915,,,,
2030,2030,1.3215981721878052,0.17916657030582428,0.48216143250465393,0.47600001096725464,,,,
2031,2031,1.1180062294006348,0.1525607407093048,0.40625,0.40392160415649414,,,,
2032,2032,1.1714617013931274,0.17404510080814362,0.453125,0.45059290528297424,,,,
2033,2033,1.3399940729141235,0.18369130790233612,0.478515625,0.46987950801849365,,,,
2034,2034,1.117806315422058,0.17089836299419403,0.4609375,0.458823561668396,,,,
2035,2035,1.1961437463760376,0.16484375298023224,0.408203125,0.4078431725502014,,,,
2036,2036,1.1012941598892212,0.1424696296453476,0.3561198115348816,0.350597620010376,,,,
2037,2037,1.2746917009353638,0.182486891746521,0.4671874940395355,0.4642857313156128,,,,
2038,2038,1.1323785781860352,0.158854141831398,0.388671875,0.38247013092041016,,,,
2039,2039,1.1762851476669312,0.1634114533662796,0.41015625,0.40316206216812134,,,,
2040,2040,1.2210768461227417,0.16373692452907562,0.4212239682674408,0.41897234320640564,,,,
2041,2041,1.1970106363296509,0.16536453366279602,0.4375,0.43529415130615234,,,,
2042,2042,1.1336674690246582,0.1668294221162796,0.443359375,0.4431372880935669,,,,
2043,2043,1.263123869895935,0.15485908091068268,0.4187748432159424,0.41200003027915955,,,,
2044,2044,1.1793413162231445,0.17578119039535522,0.4427083134651184,0.4431372880935669,,,,
2045,2045,1.2393747568130493,0.1819118857383728,0.4739583134651184,0.4743083119392395,,,,
2046,2046,1.1833240985870361,0.1767577975988388,0.423828125,0.4212598502635956,,,,
2047,2047,1.27305006980896,0.18180334568023682,0.439453125,0.4302788972854614,,,,
2048,2048,1.164444923400879,0.1770833283662796,0.4296875,0.4291338622570038,,,,
2049,2049,1.250254511833191,0.18492832779884338,0.4673828184604645,0.4685039222240448,,,,
2050,2050,1.2306771278381348,0.15895777940750122,0.4097222089767456,0.4071146547794342,,,,
2051,2051,1.2049239873886108,0.17174476385116577,0.46015626192092896,0.4545454680919647,,,,
2052,2052,1.1927911043167114,0.17610666155815125,0.4765625,0.4743083119392395,,,,
2053,2053,1.210504412651062,0.17312274873256683,0.4733073115348816,0.470355749130249,,,,
2054,2054,1.2579870223999023,0.18674033880233765,0.509765625,0.5019920468330383,,,,
2055,2055,1.1539733409881592,0.16731767356395721,0.4453125,0.4448818862438202,,,,
2056,2056,1.189194679260254,0.17241744697093964,0.4557291567325592,0.4527558982372284,,,,
2057,2057,1.237318992614746,0.1804470270872116,0.421875,0.4183267056941986,,,,
2058,2058,1.2044801712036133,0.18134760856628418,0.4850260317325592,0.48221346735954285,,,,
2059,2059,1.1599633693695068,0.15559892356395721,0.416015625,0.4183267056941986,,,,
2060,2060,1.2923511266708374,0.18619783222675323,0.4609375,0.4545454680919647,,,,
2061,2061,1.231976866722107,0.17747387290000916,0.4359374940395355,0.4302788972854614,,,,
2062,2062,1.243975281715393,0.18126071989536285,0.470703125,0.45748987793922424,,,,
2063,2063,1.165014386177063,0.17220044136047363,0.458984375,0.4566929042339325,,,,
2064,2064,1.1532599925994873,0.16948780417442322,0.4440104067325592,0.4448818862438202,,,,
2065,2065,1.1875771284103394,0.17773441970348358,0.4505208134651184,0.4488188922405243,,,,
2066,2066,1.2261600494384766,0.16589723527431488,0.4249131977558136,0.4229249060153961,,,,
2067,2067,1.261199951171875,0.16921652853488922,0.4507812559604645,0.444444477558136,,,,
2068,2068,1.2037944793701172,0.16780593991279602,0.4599609375,0.4563492238521576,,,,
2069,2069,1.2375487089157104,0.18196608126163483,0.48046875,0.47826087474823,,,,
2070,2070,1.2876739501953125,0.18489575386047363,0.4609375,0.4566929042339325,,,,
2071,2071,1.2939153909683228,0.17116965353488922,0.4583333432674408,0.4538152515888214,,,,
2072,2072,1.11515212059021,0.14629989862442017,0.3802083134651184,0.3745020031929016,,,,
2073,2073,1.1340992450714111,0.1381293684244156,0.361328125,0.3607843220233917,,,,
2074,2074,1.1350346803665161,0.1534830629825592,0.431640625,0.426877498626709,,,,
2075,2075,1.2728155851364136,0.17458267509937286,0.4463975727558136,0.444444477558136,,,,
2076,2076,1.26064133644104,0.19498686492443085,0.52734375,0.5236220359802246,,,,
2077,2077,1.203229308128357,0.1598958820104599,0.41796875,0.41501978039741516,,,,
2078,2078,1.3624014854431152,0.19518212974071503,0.525390625,0.5254902243614197,,,,
2079,2079,1.303033471107483,0.18847648799419403,0.486328125,0.484127014875412,,,,
2080,2080,1.1852179765701294,0.1532660722732544,0.4205729067325592,0.4126984477043152,,,,
2081,2081,1.1575491428375244,0.17350256443023682,0.447265625,0.4488188922405243,,,,
2082,2082,1.167911410331726,0.16737188398838043,0.431640625,0.43137258291244507,,,,
2083,2083,1.331023931503296,0.19194874167442322,0.4941406548023224,0.48373982310295105,,,,
2084,2084,1.2093346118927002,0.1779513657093048,0.490234375,0.48192769289016724,1.2791695594787598,0.17467443645000458,0.462890625,0.45600003004074097
2085,2085,1.2203047275543213,0.1649305373430252,0.4563802182674408,0.45418328046798706,,,,
2086,2086,1.187043309211731,0.1724175065755844,0.4850260615348816,0.48221346735954285,,,,
2087,2087,1.170674204826355,0.16737191379070282,0.4518229067325592,0.44664034247398376,,,,
2088,2088,1.255042314529419,0.184461772441864,0.4928385615348816,0.48605579137802124,,,,
2089,2089,1.24205482006073,0.18229156732559204,0.490234375,0.4881889820098877,,,,
2090,2090,1.2364535331726074,0.1815863400697708,0.4384765625,0.43478262424468994,,,,
2091,2091,1.2073698043823242,0.16024304926395416,0.3821614682674408,0.3745020031929016,,,,
2092,2092,1.2693558931350708,0.169596329331398,0.40703123807907104,0.4023904502391815,,,,
2093,2093,1.1684027910232544,0.1710759550333023,0.4361979067325592,0.43529415130615234,,,,
2094,2094,1.1366766691207886,0.16100257635116577,0.443359375,0.4365079700946808,,,,
2095,2095,1.0988662242889404,0.16276036202907562,0.453125,0.453125,,,,
2096,2096,1.2438215017318726,0.17247171700000763,0.4736328125,0.46800002455711365,,,,
2097,2097,1.2042596340179443,0.16640624403953552,0.45234376192092896,0.4462151527404785,,,,
2098,2098,1.1754069328308105,0.17382806539535522,0.46875,0.4685039222240448,,,,
2099,2099,1.0896481275558472,0.150390625,0.3984375,0.3960784673690796,,,,
2100,2100,1.2577381134033203,0.18055550754070282,0.4796549379825592,0.4801587462425232,,,,
2101,2101,1.1324090957641602,0.16829422116279602,0.4375,0.4375,,,,
2102,2102,1.132016897201538,0.15071611106395721,0.376953125,0.374015748500824,,,,
2103,2103,1.2031726837158203,0.17504136264324188,0.4166666865348816,0.4126984477043152,,,,
2104,2104,1.2633599042892456,0.1765407770872116,0.4391741156578064,0.437007874250412,,,,
2105,2105,1.1636806726455688,0.17154940962791443,0.42578125,0.4229249060153961,,,,
2106,2106,1.1777472496032715,0.17274299263954163,0.4440104067325592,0.4426877498626709,,,,
2107,2107,1.1853468418121338,0.1642252504825592,0.46484375,0.4603174924850464,,,,
2108,2108,1.1629526615142822,0.16373690962791443,0.416015625,0.4110672175884247,,,,
2109,2109,1.1524640321731567,0.17089839279651642,0.43359375,0.4330708682537079,,,,
2110,2110,1.2081148624420166,0.1612413078546524,0.4388020932674408,0.437007874250412,,,,
2111,2111,1.299083948135376,0.19639752805233002,0.4765625,0.47154468297958374,,,,
2112,2112,1.480359435081482,0.19724580645561218,0.5026041865348816,0.5020080208778381,,,,
2113,2113,1.3140137195587158,0.18116313219070435,0.47630205750465393,0.47011953592300415,,,,
2114,2114,1.2530877590179443,0.17764553427696228,0.4138454794883728,0.4126984477043152,,,,
2115,2115,1.2403761148452759,0.1590277999639511,0.3921875059604645,0.38955822587013245,,,,
2116,2116,1.209975242614746,0.17171214520931244,0.408203125,0.40316206216812134,,,,
2117,2117,1.223504900932312,0.17860232293605804,0.447265625,0.44664034247398376,,,,
2118,2118,1.2358927726745605,0.18855781853199005,0.490234375,0.4861660301685333,,,,
2119,2119,1.166983723640442,0.16516925394535065,0.443359375,0.4431372880935669,,,,
2120,2120,1.1568715572357178,0.17447906732559204,0.4694010615348816,0.4685039222240448,,,,
2121,2121,1.2863802909851074,0.19205720722675323,0.54296875,0.539370059967041,,,,
2122,2122,1.3122608661651611,0.1759883314371109,0.49053820967674255,0.4881889820098877,,,,
2123,2123,1.1814934015274048,0.17220042645931244,0.4830729067325592,0.48235297203063965,,,,
2124,2124,1.129146933555603,0.1726345419883728,0.4654948115348816,0.46245062351226807,,,,
2125,2125,1.253712773323059,0.17339405417442322,0.4765625,0.4724409580230713,,,,
2126,2126,1.2180410623550415,0.18608932197093964,0.4811198115348816,0.4741035997867584,,,,
2127,2127,1.2561063766479492,0.17254775762557983,0.4235677123069763,0.4206349551677704,,,,
2128,2128,1.199055790901184,0.16673173010349274,0.4339843690395355,0.432539701461792,,,,
2129,2129,1.2082889080047607,0.18543830513954163,0.4661458432674408,0.4642857313156128,,,,
2130,2130,1.2111989259719849,0.17578114569187164,0.4427083432674408,0.4387351870536804,,,,
2131,2131,1.2555726766586304,0.1758897453546524,0.4713541865348816,0.472222238779068,,,,
2132,2132,1.1916033029556274,0.1736978441476822,0.453125,0.4549019932746887,,,,
2133,2133,1.2925726175308228,0.17526035010814667,0.4885416626930237,0.48000001907348633,,,,
2134,2134,1.1364823579788208,0.15418832004070282,0.4388020932674408,0.437007874250412,,,,
2135,2135,1.1624243259429932,0.16997607052326202,0.4791666865348816,0.4761905074119568,,,,
2136,2136,1.2178089618682861,0.16933594644069672,0.4439360201358795,0.44223108887672424,,,,
2137,2137,1.2972204685211182,0.20214831829071045,0.525390625,0.5254902243614197,,,,
2138,2138,1.1947673559188843,0.18234580755233765,0.4811198115348816,0.4761905074119568,,,,
2139,2139,1.2326686382293701,0.18364794552326202,0.4739583432674408,0.4743083119392395,,,,
2140,2140,1.264204978942871,0.1890190690755844,0.451171875,0.45059290528297424,,,,
2141,2141,1.2379941940307617,0.1836085170507431,0.4631076455116272,0.46000000834465027,,,,
2142,2142,1.1244984865188599,0.1601562201976776,0.388671875,0.38735178112983704,,,,
2143,2143,1.4137595891952515,0.18457022309303284,0.4658978283405304,0.45783132314682007,,,,
2144,2144,1.2718379497528076,0.18825948238372803,0.5045572519302368,0.5040000081062317,,,,
2145,2145,1.366098165512085,0.20627158880233765,0.5364583134651184,0.5338645577430725,,,,
2146,2146,1.31211519241333,0.20789922773838043,0.529296875,0.5200000405311584,,,,
2147,2147,1.1806758642196655,0.17073561251163483,0.4479166567325592,0.44664034247398376,,,,
2148,2148,1.2710483074188232,0.18320311605930328,0.47929686307907104,0.4741035997867584,,,,
2149,2149,1.2292178869247437,0.16666662693023682,0.47265625,0.4724409580230713,,,,
2150,2150,1.2880222797393799,0.17845042049884796,0.5003906488418579,0.49800798296928406,,,,
2151,2151,1.1614670753479004,0.16372711956501007,0.4459635615348816,0.4448818862438202,,,,
2152,2152,1.2449995279312134,0.18961581587791443,0.4505208432674408,0.444444477558136,,,,
2153,2153,1.1494531631469727,0.1506076604127884,0.4042968451976776,0.40160641074180603,,,,
2154,2154,1.1987403631210327,0.17350251972675323,0.44140625,0.437007874250412,,,,
2155,2155,1.1408828496932983,0.16731767356395721,0.439453125,0.4360000193119049,,,,
2156,2156,1.2120144367218018,0.17220045626163483,0.48486328125,0.48221346735954285,,,,
2157,2157,1.189988136291504,0.18326817452907562,0.4619140625,0.4563492238521576,,,,
2158,2158,1.1061550378799438,0.1503906100988388,0.404296875,0.4015747904777527,,,,
2159,2159,1.2284526824951172,0.17686621844768524,0.44140625,0.4342629611492157,,,,
2160,2160,1.311995267868042,0.21175117790699005,0.515625,0.5079365372657776,,,,
2161,2161,1.2201329469680786,0.17264534533023834,0.4410156309604645,0.4360000193119049,,,,
2162,2162,1.1344881057739258,0.1595052033662796,0.39453125,0.392857164144516,,,,
2163,2163,1.1224777698516846,0.1520182192325592,0.380859375,0.3779527544975281,,,,
2164,2164,1.2146062850952148,0.1861979067325592,0.4332031309604645,0.4330708682537079,,,,
2165,2165,1.172389268875122,0.17981764674186707,0.4390625059604645,0.4342629611492157,,,,
2166,2166,1.2462718486785889,0.1580403447151184,0.4205729067325592,0.41129031777381897,,,,
2167,2167,1.1489399671554565,0.16015625,0.4029947817325592,0.39920949935913086,,,,
2168,2168,1.4000999927520752,0.209993377327919,0.53076171875,0.5298805236816406,,,,
2169,2169,1.1574443578720093,0.1494140475988388,0.390625,0.3897637724876404,,,,
2170,2170,1.152174472808838,0.157118022441864,0.4166666865348816,0.41568630933761597,,,,
2171,2171,1.278515100479126,0.1775064319372177,0.4599609375,0.4516128897666931,,,,
2172,2172,1.1540621519088745,0.16927078366279602,0.431640625,0.43137258291244507,,,,
2173,2173,1.160319447517395,0.16655808687210083,0.4303385615348816,0.4291338622570038,,,,
2174,2174,1.215124487876892,0.18549256026744843,0.4850260317325592,0.4842519760131836,,,,
2175,2175,1.2464109659194946,0.17680707573890686,0.4405381977558136,0.4387351870536804,,,,
2176,2176,1.1992238759994507,0.17827686667442322,0.4615885317325592,0.4584980309009552,,,,
2177,2177,1.1615570783615112,0.16796870529651642,0.4329426884651184,0.4365079700946808,,,,
2178,2178,1.1714979410171509,0.17304682731628418,0.4546875059604645,0.4545454680919647,,,,
2179,2179,1.1617594957351685,0.1591796875,0.421875,0.4212598502635956,,,,
2180,2180,1.286505937576294,0.18212884664535522,0.486328125,0.48221346735954285,,,,
2181,2181,1.1598987579345703,0.1748047024011612,0.4443359375,0.44664034247398376,,,,
2182,2182,1.295540452003479,0.18039268255233765,0.4311755895614624,0.4240000247955322,,,,
2183,2183,1.2532578706741333,0.19108067452907562,0.490234375,0.4880952537059784,,,,
2184,2184,1.1654878854751587,0.1748046725988388,0.42578125,0.4251968562602997,,,,
2185,2185,1.1493850946426392,0.1504448801279068,0.3645833432674408,0.3585657477378845,,,,
2186,2186,1.225467562675476,0.17236328125,0.4266183078289032,0.4183267056941986,,,,
2187,2187,1.2108702659606934,0.18229155242443085,0.48046875,0.4803149700164795,,,,
2188,2188,1.141343355178833,0.16282546520233154,0.42304688692092896,0.4212598502635956,,,,
2189,2189,1.1611201763153076,0.17675776779651642,0.466796875,0.4645669162273407,,,,
2190,2190,1.1634941101074219,0.1719074845314026,0.4654947817325592,0.46245062351226807,,,,
2191,2191,1.0985418558120728,0.1576605886220932,0.3984375,0.392857164144516,,,,
2192,2192,1.2986301183700562,0.18630637228488922,0.490234375,0.484127014875412,,,,
2193,2193,1.2112544775009155,0.1682291030883789,0.4437499940395355,0.4426877498626709,,,,
2194,2194,1.238792896270752,0.1796223521232605,0.4479166567325592,0.44664034247398376,,,,
2195,2195,1.2608015537261963,0.18706592917442322,0.4694010615348816,0.46640318632125854,,,,
2196,2196,1.1022616624832153,0.15852861106395721,0.408203125,0.4078431725502014,,,,
2197,2197,1.3295893669128418,0.18120849132537842,0.4459635615348816,0.4462151527404785,,,,
2198,2198,1.1533700227737427,0.15171243250370026,0.3838975727558136,0.3818897604942322,,,,
2199,2199,1.2097200155258179,0.17122392356395721,0.423828125,0.4246031939983368,,,,
2200,2200,1.171562910079956,0.1596137285232544,0.36328125,0.3585657477378845,,,,
2201,2201,1.2693463563919067,0.18749989569187164,0.4765625,0.4801587462425232,,,,
2202,2202,1.211573600769043,0.17914488911628723,0.4505208432674408,0.4488188922405243,,,,
2203,2203,1.1759605407714844,0.1611327826976776,0.431640625,0.43137258291244507,,,,
2204,2204,1.199894666671753,0.17924349009990692,0.4717881977558136,0.4685039222240448,,,,
2205,2205,1.1480892896652222,0.16845698654651642,0.4641926884651184,0.4556451439857483,,,,
2206,2206,1.1516400575637817,0.16672085225582123,0.4557291865348816,0.45816734433174133,,,,
2207,2207,1.2447504997253418,0.18663185834884644,0.484375,0.484375,,,,
2208,2208,1.1171141862869263,0.1572265475988388,0.4140625,0.41568630933761597,,,,
2209,2209,1.140649437904358,0.1666666716337204,0.44140625,0.4409448802471161,,,,
2210,2210,1.1760889291763306,0.1757812201976776,0.4251302182674408,0.4206349551677704,,,,
2211,2211,1.3078504800796509,0.1822807788848877,0.47119140625,0.4621514081954956,,,,
2212,2212,1.248587727546692,0.17513012886047363,0.4544270932674408,0.4501992166042328,,,,
2213,2213,1.2793493270874023,0.18927940726280212,0.4908854067325592,0.4838709533214569,,,,
2214,2214,1.1345068216323853,0.16878247261047363,0.4609375,0.4545454680919647,,,,
2215,2215,1.2782824039459229,0.18214358389377594,0.4928385615348816,0.4921259880065918,,,,
2216,2216,1.172193169593811,0.17073559761047363,0.447265625,0.44705885648727417,,,,
2217,2217,1.1954694986343384,0.17404510080814362,0.4303385317325592,0.4291338622570038,,,,
2218,2218,1.1337170600891113,0.1406250149011612,0.37890625,0.3690476417541504,,,,
2219,2219,1.2277194261550903,0.18245434761047363,0.44921875,0.44705885648727417,,,,
2220,2220,1.2559831142425537,0.19211149215698242,0.486328125,0.4861660301685333,,,,
2221,2221,1.2265287637710571,0.17285148799419403,0.4453125,0.4453125,,,,
2222,2222,1.1299400329589844,0.1591796576976776,0.421875,0.41960787773132324,,,,
2223,2223,1.2901840209960938,0.17415356636047363,0.4563801884651184,0.45418328046798706,,,,
2224,2224,1.1777316331863403,0.17371954023838043,0.4619140625,0.45816734433174133,,,,
2225,2225,1.2800902128219604,0.19194871187210083,0.4459635615348816,0.43775099515914917,,,,
2226,2226,1.1428263187408447,0.1625433713197708,0.3938801884651184,0.3880000114440918,,,,
2227,2227,1.227977991104126,0.1733940988779068,0.4446614682674408,0.4360000193119049,,,,
2228,2228,1.2260329723358154,0.17405593395233154,0.4515624940395355,0.4457831084728241,,,,
2229,2229,1.2329952716827393,0.17773430049419403,0.458984375,0.4603174924850464,,,,
2230,2230,1.2170274257659912,0.19466133415699005,0.51171875,0.5059760808944702,,,,
2231,2231,1.238449215888977,0.1751301884651184,0.4375,0.4280000329017639,,,,
2232,2232,1.115323781967163,0.1515842080116272,0.4118489623069763,0.4087301790714264,,,,
2233,2233,1.1877295970916748,0.17171218991279602,0.47265625,0.4685039222240448,,,,
2234,2234,1.2389723062515259,0.17708322405815125,0.4713541567325592,0.470355749130249,,,,
2235,2235,1.175160527229309,0.166015625,0.4479166865348816,0.44705885648727417,,,,
2236,2236,1.3072189092636108,0.18863922357559204,0.4833984375,0.4780876636505127,,,,
2237,2237,1.286513090133667,0.19299429655075073,0.4752604067325592,0.4682539999485016,,,,
2238,2238,1.2396011352539062,0.17426209151744843,0.46875,0.4645669162273407,,,,
2239,2239,1.3173167705535889,0.1671696901321411,0.4118923544883728,0.4087301790714264,,,,
2240,2240,1.2808562517166138,0.17133241891860962,0.4625650942325592,0.46245062351226807,,,,
2241,2241,1.2355715036392212,0.18250863254070282,0.4453125,0.4426877498626709,,,,
2242,2242,1.1700644493103027,0.1751301884651184,0.447265625,0.44664034247398376,,,,
2243,2243,1.1941163539886475,0.16753464937210083,0.4225260615348816,0.41897234320640564,,,,
2244,2244,1.1932971477508545,0.18489572405815125,0.49609375,0.4921259880065918,,,,
2245,2245,1.2177048921585083,0.17816832661628723,0.4641927182674408,0.4603174924850464,,,,
2246,2246,1.20366632938385,0.19466131925582886,0.5234375,0.5196850299835205,,,,
2247,2247,1.2651864290237427,0.17881940305233002,0.4694010317325592,0.465863436460495,,,,
2248,2248,1.2640345096588135,0.1828341782093048,0.4661458432674408,0.4661354720592499,,,,
2249,2249,1.0701067447662354,0.1533203274011612,0.400390625,0.39920949935913086,,,,
2250,2250,1.1363856792449951,0.16015625,0.4296875,0.4296875,,,,
2251,2251,1.297723412513733,0.1726541966199875,0.4717881977558136,0.465863436460495,,,,
2252,2252,1.1846648454666138,0.1653645634651184,0.42578125,0.4223107695579529,,,,
2253,2253,1.2496592998504639,0.16726334393024445,0.4479166865348816,0.44354838132858276,,,,
2254,2254,1.1275134086608887,0.1489258110523224,0.38671875,0.3858267664909363,,,,
2255,2255,1.122736930847168,0.16710065305233002,0.4251301884651184,0.4229249060153961,,,,
2256,2256,1.260483741760254,0.18375642597675323,0.474609375,0.4741035997867584,,,,
2257,2257,1.2153316736221313,0.19042958319187164,0.4921875,0.4901185929775238,,,,
2258,2258,1.2820680141448975,0.18522125482559204,0.48828125,0.4861660301685333,,,,
2259,2259,1.187136173248291,0.17122387886047363,0.42578125,0.4251968562602997,,,,
2260,2260,1.2586660385131836,0.17536687850952148,0.4490017592906952,0.4462151527404785,,,,
2261,2261,1.276547908782959,0.16183313727378845,0.4123263657093048,0.4063745141029358,,,,
2262,2262,1.2732319831848145,0.17428386211395264,0.44287109375,0.4365079700946808,,,,
2263,2263,1.1673626899719238,0.1647135317325592,0.41796875,0.4126984477043152,,,,
2264,2264,1.2382701635360718,0.18274739384651184,0.466796875,0.46666669845581055,,,,
2265,2265,1.0630961656570435,0.14365234971046448,0.380859375,0.3745020031929016,,,,
2266,2266,1.2228447198867798,0.1671992838382721,0.4717881977558136,0.47200003266334534,,,,
2267,2267,1.2539087533950806,0.1690429449081421,0.44888392090797424,0.4440000355243683,,,,
2268,2268,1.1870945692062378,0.17285144329071045,0.46875,0.46245062351226807,,,,
2269,2269,1.2974904775619507,0.1862422674894333,0.46435546875,0.46245062351226807,,,,
2270,2270,1.2974921464920044,0.1813584864139557,0.4730468690395355,0.472222238779068,,,,
2271,2271,1.1249524354934692,0.1730143129825592,0.4453125,0.44664034247398376,,,,
